time	V(a)	V(b)	V(out)	I(Vdd)
1.742421874999998e-08	0.000000e+00	5.000000e+00	4.603631e+00	-1.568636e-06
1.746328124999998e-08	0.000000e+00	5.000000e+00	4.609666e+00	-1.521306e-06
1.750234374999998e-08	0.000000e+00	5.000000e+00	4.615520e+00	-1.476083e-06
1.754140624999998e-08	0.000000e+00	5.000000e+00	4.621202e+00	-1.432845e-06
1.758046874999998e-08	0.000000e+00	5.000000e+00	4.626718e+00	-1.391476e-06
1.761953124999998e-08	0.000000e+00	5.000000e+00	4.632076e+00	-1.351872e-06
1.765859374999998e-08	0.000000e+00	5.000000e+00	4.637282e+00	-1.313932e-06
1.769765624999997e-08	0.000000e+00	5.000000e+00	4.642344e+00	-1.277566e-06
1.773671874999997e-08	0.000000e+00	5.000000e+00	4.647266e+00	-1.242687e-06
1.777578124999997e-08	0.000000e+00	5.000000e+00	4.652055e+00	-1.209215e-06
1.781484374999997e-08	0.000000e+00	5.000000e+00	4.656715e+00	-1.177077e-06
1.785390624999997e-08	0.000000e+00	5.000000e+00	4.661252e+00	-1.146201e-06
1.789296874999997e-08	0.000000e+00	5.000000e+00	4.665672e+00	-1.116523e-06
1.793203124999997e-08	0.000000e+00	5.000000e+00	4.669978e+00	-1.087983e-06
1.797109374999997e-08	0.000000e+00	5.000000e+00	4.674174e+00	-1.060521e-06
1.801015624999997e-08	0.000000e+00	5.000000e+00	4.678265e+00	-1.034085e-06
1.804921874999997e-08	0.000000e+00	5.000000e+00	4.682254e+00	-1.008625e-06
1.808828124999997e-08	0.000000e+00	5.000000e+00	4.686146e+00	-9.840929e-07
1.812734374999997e-08	0.000000e+00	5.000000e+00	4.689944e+00	-9.604441e-07
1.816640624999997e-08	0.000000e+00	5.000000e+00	4.693651e+00	-9.376369e-07
1.820546874999997e-08	0.000000e+00	5.000000e+00	4.697270e+00	-9.156319e-07
1.824453124999997e-08	0.000000e+00	5.000000e+00	4.700806e+00	-8.943919e-07
1.828359374999997e-08	0.000000e+00	5.000000e+00	4.704259e+00	-8.738820e-07
1.832265624999997e-08	0.000000e+00	5.000000e+00	4.707634e+00	-8.540689e-07
1.836171874999997e-08	0.000000e+00	5.000000e+00	4.710933e+00	-8.349216e-07
1.840078124999997e-08	0.000000e+00	5.000000e+00	4.714158e+00	-8.164106e-07
1.843984374999997e-08	0.000000e+00	5.000000e+00	4.717312e+00	-7.985080e-07
1.847890624999997e-08	0.000000e+00	5.000000e+00	4.720397e+00	-7.811875e-07
1.851796874999997e-08	0.000000e+00	5.000000e+00	4.723416e+00	-7.644240e-07
1.855703124999997e-08	0.000000e+00	5.000000e+00	4.726370e+00	-7.481941e-07
1.859609374999997e-08	0.000000e+00	5.000000e+00	4.729262e+00	-7.324753e-07
1.863515624999997e-08	0.000000e+00	5.000000e+00	4.732093e+00	-7.172463e-07
1.867421874999997e-08	0.000000e+00	5.000000e+00	4.734866e+00	-7.024872e-07
1.871328124999996e-08	0.000000e+00	5.000000e+00	4.737582e+00	-6.881787e-07
1.875234374999996e-08	0.000000e+00	5.000000e+00	4.740243e+00	-6.743026e-07
1.879140624999996e-08	0.000000e+00	5.000000e+00	4.742850e+00	-6.608418e-07
1.883046874999996e-08	0.000000e+00	5.000000e+00	4.745406e+00	-6.477799e-07
1.886953124999996e-08	0.000000e+00	5.000000e+00	4.747912e+00	-6.351012e-07
1.890859374999996e-08	0.000000e+00	5.000000e+00	4.750369e+00	-6.227909e-07
1.894765624999996e-08	0.000000e+00	5.000000e+00	4.752778e+00	-6.108349e-07
1.898671874999996e-08	0.000000e+00	5.000000e+00	4.755141e+00	-5.992198e-07
1.902578124999996e-08	0.000000e+00	5.000000e+00	4.757460e+00	-5.879327e-07
1.906484374999996e-08	0.000000e+00	5.000000e+00	4.759735e+00	-5.769613e-07
1.910390624999996e-08	0.000000e+00	5.000000e+00	4.761968e+00	-5.662941e-07
1.914296874999996e-08	0.000000e+00	5.000000e+00	4.764159e+00	-5.559198e-07
1.918203124999996e-08	0.000000e+00	5.000000e+00	4.766311e+00	-5.458279e-07
1.922109374999996e-08	0.000000e+00	5.000000e+00	4.768424e+00	-5.360082e-07
1.926015624999996e-08	0.000000e+00	5.000000e+00	4.770499e+00	-5.264510e-07
1.929921874999996e-08	0.000000e+00	5.000000e+00	4.772537e+00	-5.171470e-07
1.933828124999996e-08	0.000000e+00	5.000000e+00	4.774539e+00	-5.080875e-07
1.937734374999996e-08	0.000000e+00	5.000000e+00	4.776506e+00	-4.992638e-07
1.941640624999996e-08	0.000000e+00	5.000000e+00	4.778440e+00	-4.906679e-07
1.945546874999996e-08	0.000000e+00	5.000000e+00	4.780340e+00	-4.822920e-07
1.949453124999996e-08	0.000000e+00	5.000000e+00	4.782208e+00	-4.741287e-07
1.953359374999996e-08	0.000000e+00	5.000000e+00	4.784044e+00	-4.661708e-07
1.957265624999996e-08	0.000000e+00	5.000000e+00	4.785850e+00	-4.584116e-07
1.961171874999996e-08	0.000000e+00	5.000000e+00	4.787626e+00	-4.508443e-07
1.965078124999996e-08	0.000000e+00	5.000000e+00	4.789372e+00	-4.434629e-07
1.968984374999996e-08	0.000000e+00	5.000000e+00	4.791090e+00	-4.362612e-07
1.972890624999996e-08	0.000000e+00	5.000000e+00	4.792781e+00	-4.292334e-07
1.976796874999995e-08	0.000000e+00	5.000000e+00	4.794444e+00	-4.223741e-07
1.980703124999995e-08	0.000000e+00	5.000000e+00	4.796081e+00	-4.156778e-07
1.984609374999995e-08	0.000000e+00	5.000000e+00	4.797692e+00	-4.091395e-07
1.988515624999995e-08	0.000000e+00	5.000000e+00	4.799277e+00	-4.027542e-07
1.992421874999995e-08	0.000000e+00	5.000000e+00	4.800838e+00	-3.965171e-07
1.996328124999995e-08	0.000000e+00	5.000000e+00	4.802375e+00	-3.904238e-07
2.000000000000000e-08	0.000000e+00	5.000000e+00	4.803798e+00	-3.848232e-07
2.000390625000000e-08	0.000000e+00	4.804688e+00	4.803798e+00	-2.833872e-11
2.001171875000000e-08	0.000000e+00	4.414062e+00	4.803207e+00	-2.043358e-11
2.002734375000000e-08	0.000000e+00	3.632812e+00	4.791535e+00	-2.045693e-11
2.005859375000000e-08	0.000000e+00	2.070312e+00	4.665337e+00	-2.070932e-11
2.009765625000000e-08	0.000000e+00	1.171875e-01	4.207240e+00	-2.162579e-11
2.010000000000000e-08	0.000000e+00	0.000000e+00	4.167295e+00	-2.170541e-11
2.010390625000000e-08	0.000000e+00	0.000000e+00	4.101579e+00	-2.183684e-11
2.011171875000000e-08	0.000000e+00	0.000000e+00	3.974168e+00	-2.209167e-11
2.012734375000000e-08	0.000000e+00	0.000000e+00	3.741420e+00	-2.255717e-11
2.015859375000000e-08	0.000000e+00	0.000000e+00	3.347677e+00	-2.334479e-11
2.019765625000000e-08	0.000000e+00	0.000000e+00	2.957998e+00	-2.412400e-11
2.023671875000000e-08	0.000000e+00	0.000000e+00	2.650070e+00	-2.474010e-11
2.027578125000000e-08	0.000000e+00	0.000000e+00	2.400550e+00	-2.523902e-11
2.031484375000000e-08	0.000000e+00	0.000000e+00	2.194078e+00	-2.565191e-11
2.035390625000000e-08	0.000000e+00	0.000000e+00	2.020386e+00	-2.599927e-11
2.039296875000000e-08	0.000000e+00	0.000000e+00	1.872232e+00	-2.629556e-11
2.043203125000000e-08	0.000000e+00	0.000000e+00	1.744362e+00	-2.655129e-11
2.047109375000000e-08	0.000000e+00	0.000000e+00	1.632870e+00	-2.677427e-11
2.051015625000000e-08	0.000000e+00	0.000000e+00	1.534795e+00	-2.697042e-11
2.054921875000000e-08	0.000000e+00	0.000000e+00	1.447851e+00	-2.714430e-11
2.058828125000000e-08	0.000000e+00	0.000000e+00	1.370241e+00	-2.729952e-11
2.062734375000000e-08	0.000000e+00	0.000000e+00	1.300538e+00	-2.743893e-11
2.066640625000000e-08	0.000000e+00	0.000000e+00	1.237590e+00	-2.756482e-11
2.070546875000000e-08	0.000000e+00	0.000000e+00	1.180460e+00	-2.767908e-11
2.074453125000000e-08	0.000000e+00	0.000000e+00	1.128377e+00	-2.778325e-11
2.078359374999999e-08	0.000000e+00	0.000000e+00	1.080699e+00	-2.787860e-11
2.082265624999999e-08	0.000000e+00	0.000000e+00	1.036891e+00	-2.796622e-11
2.086171874999999e-08	0.000000e+00	0.000000e+00	9.964976e-01	-2.804700e-11
2.090078124999999e-08	0.000000e+00	0.000000e+00	9.591357e-01	-2.812173e-11
2.093984374999999e-08	0.000000e+00	0.000000e+00	9.244760e-01	-2.819105e-11
2.097890624999999e-08	0.000000e+00	0.000000e+00	8.922352e-01	-2.825553e-11
2.101796874999999e-08	0.000000e+00	0.000000e+00	8.621687e-01	-2.831566e-11
2.105703124999999e-08	0.000000e+00	0.000000e+00	8.340635e-01	-2.837187e-11
2.109609374999999e-08	0.000000e+00	0.000000e+00	8.077337e-01	-2.842453e-11
2.113515624999999e-08	0.000000e+00	0.000000e+00	7.830160e-01	-2.847397e-11
2.117421874999999e-08	0.000000e+00	0.000000e+00	7.597669e-01	-2.852047e-11
2.121328124999999e-08	0.000000e+00	0.000000e+00	7.378592e-01	-2.856428e-11
2.125234374999999e-08	0.000000e+00	0.000000e+00	7.171800e-01	-2.860564e-11
2.129140624999999e-08	0.000000e+00	0.000000e+00	6.976286e-01	-2.864474e-11
2.133046874999999e-08	0.000000e+00	0.000000e+00	6.791154e-01	-2.868177e-11
2.136953124999999e-08	0.000000e+00	0.000000e+00	6.615596e-01	-2.871688e-11
2.140859374999999e-08	0.000000e+00	0.000000e+00	6.448889e-01	-2.875022e-11
2.144765624999999e-08	0.000000e+00	0.000000e+00	6.290379e-01	-2.878192e-11
2.148671874999999e-08	0.000000e+00	0.000000e+00	6.139477e-01	-2.881210e-11
2.152578124999999e-08	0.000000e+00	0.000000e+00	5.995648e-01	-2.884087e-11
2.156484374999999e-08	0.000000e+00	0.000000e+00	5.858405e-01	-2.886832e-11
2.160390624999999e-08	0.000000e+00	0.000000e+00	5.727306e-01	-2.889454e-11
2.164296874999999e-08	0.000000e+00	0.000000e+00	5.601947e-01	-2.891961e-11
2.168203124999999e-08	0.000000e+00	0.000000e+00	5.481960e-01	-2.894361e-11
2.172109374999999e-08	0.000000e+00	0.000000e+00	5.367006e-01	-2.896660e-11
2.176015624999999e-08	0.000000e+00	0.000000e+00	5.256775e-01	-2.898864e-11
2.179921874999999e-08	0.000000e+00	0.000000e+00	5.150982e-01	-2.900980e-11
2.183828124999998e-08	0.000000e+00	0.000000e+00	5.049364e-01	-2.903013e-11
2.187734374999998e-08	0.000000e+00	0.000000e+00	4.951678e-01	-2.904966e-11
2.191640624999998e-08	0.000000e+00	0.000000e+00	4.857701e-01	-2.906846e-11
2.195546874999998e-08	0.000000e+00	0.000000e+00	4.767226e-01	-2.908655e-11
2.199453124999998e-08	0.000000e+00	0.000000e+00	4.680059e-01	-2.910399e-11
2.203359374999998e-08	0.000000e+00	0.000000e+00	4.596024e-01	-2.912080e-11
2.207265624999998e-08	0.000000e+00	0.000000e+00	4.514953e-01	-2.913701e-11
2.211171874999998e-08	0.000000e+00	0.000000e+00	4.436694e-01	-2.915266e-11
2.215078124999998e-08	0.000000e+00	0.000000e+00	4.361101e-01	-2.916778e-11
2.218984374999998e-08	0.000000e+00	0.000000e+00	4.288042e-01	-2.918239e-11
2.222890624999998e-08	0.000000e+00	0.000000e+00	4.217391e-01	-2.919652e-11
2.226796874999998e-08	0.000000e+00	0.000000e+00	4.149030e-01	-2.921019e-11
2.230703124999998e-08	0.000000e+00	0.000000e+00	4.082851e-01	-2.922343e-11
2.234609374999998e-08	0.000000e+00	0.000000e+00	4.018749e-01	-2.923625e-11
2.238515624999998e-08	0.000000e+00	0.000000e+00	3.956630e-01	-2.924867e-11
2.242421874999998e-08	0.000000e+00	0.000000e+00	3.896402e-01	-2.926072e-11
2.246328124999998e-08	0.000000e+00	0.000000e+00	3.837980e-01	-2.927240e-11
2.250234374999998e-08	0.000000e+00	0.000000e+00	3.781285e-01	-2.928374e-11
2.254140624999998e-08	0.000000e+00	0.000000e+00	3.726240e-01	-2.929475e-11
2.258046874999998e-08	0.000000e+00	0.000000e+00	3.672776e-01	-2.930544e-11
2.261953124999998e-08	0.000000e+00	0.000000e+00	3.620824e-01	-2.931583e-11
2.265859374999998e-08	0.000000e+00	0.000000e+00	3.570321e-01	-2.932593e-11
2.269765624999998e-08	0.000000e+00	0.000000e+00	3.521208e-01	-2.933576e-11
2.273671874999998e-08	0.000000e+00	0.000000e+00	3.473428e-01	-2.934531e-11
2.277578124999998e-08	0.000000e+00	0.000000e+00	3.426927e-01	-2.935461e-11
2.281484374999998e-08	0.000000e+00	0.000000e+00	3.381655e-01	-2.936367e-11
2.285390624999997e-08	0.000000e+00	0.000000e+00	3.337564e-01	-2.937249e-11
2.289296874999997e-08	0.000000e+00	0.000000e+00	3.294607e-01	-2.938108e-11
2.293203124999997e-08	0.000000e+00	0.000000e+00	3.252743e-01	-2.938945e-11
2.297109374999997e-08	0.000000e+00	0.000000e+00	3.211929e-01	-2.939761e-11
2.301015624999997e-08	0.000000e+00	0.000000e+00	3.172127e-01	-2.940558e-11
2.304921874999997e-08	0.000000e+00	0.000000e+00	3.133299e-01	-2.941334e-11
2.308828124999997e-08	0.000000e+00	0.000000e+00	3.095411e-01	-2.942092e-11
2.312734374999997e-08	0.000000e+00	0.000000e+00	3.058428e-01	-2.942831e-11
2.316640624999997e-08	0.000000e+00	0.000000e+00	3.022318e-01	-2.943554e-11
2.320546874999997e-08	0.000000e+00	0.000000e+00	2.987051e-01	-2.944259e-11
2.324453124999997e-08	0.000000e+00	0.000000e+00	2.952597e-01	-2.944948e-11
2.328359374999997e-08	0.000000e+00	0.000000e+00	2.918930e-01	-2.945621e-11
2.332265624999997e-08	0.000000e+00	0.000000e+00	2.886021e-01	-2.946279e-11
2.336171874999997e-08	0.000000e+00	0.000000e+00	2.853847e-01	-2.946923e-11
2.340078124999997e-08	0.000000e+00	0.000000e+00	2.822382e-01	-2.947552e-11
2.343984374999997e-08	0.000000e+00	0.000000e+00	2.791603e-01	-2.948168e-11
2.347890624999997e-08	0.000000e+00	0.000000e+00	2.761489e-01	-2.948770e-11
2.351796874999997e-08	0.000000e+00	0.000000e+00	2.732017e-01	-2.949360e-11
2.355703124999997e-08	0.000000e+00	0.000000e+00	2.703167e-01	-2.949936e-11
2.359609374999997e-08	0.000000e+00	0.000000e+00	2.674921e-01	-2.950502e-11
2.363515624999997e-08	0.000000e+00	0.000000e+00	2.647259e-01	-2.951055e-11
2.367421874999997e-08	0.000000e+00	0.000000e+00	2.620163e-01	-2.951597e-11
2.371328124999997e-08	0.000000e+00	0.000000e+00	2.593617e-01	-2.952128e-11
2.375234374999997e-08	0.000000e+00	0.000000e+00	2.567602e-01	-2.952648e-11
2.379140624999997e-08	0.000000e+00	0.000000e+00	2.542105e-01	-2.953158e-11
2.383046874999997e-08	0.000000e+00	0.000000e+00	2.517109e-01	-2.953658e-11
2.386953124999997e-08	0.000000e+00	0.000000e+00	2.492600e-01	-2.954148e-11
2.390859374999996e-08	0.000000e+00	0.000000e+00	2.468563e-01	-2.954629e-11
2.394765624999996e-08	0.000000e+00	0.000000e+00	2.444986e-01	-2.955100e-11
2.398671874999996e-08	0.000000e+00	0.000000e+00	2.421855e-01	-2.955563e-11
2.402578124999996e-08	0.000000e+00	0.000000e+00	2.399157e-01	-2.956017e-11
2.406484374999996e-08	0.000000e+00	0.000000e+00	2.376881e-01	-2.956462e-11
2.410390624999996e-08	0.000000e+00	0.000000e+00	2.355015e-01	-2.956900e-11
2.414296874999996e-08	0.000000e+00	0.000000e+00	2.333547e-01	-2.957329e-11
2.418203124999996e-08	0.000000e+00	0.000000e+00	2.312468e-01	-2.957751e-11
2.422109374999996e-08	0.000000e+00	0.000000e+00	2.291766e-01	-2.958165e-11
2.426015624999996e-08	0.000000e+00	0.000000e+00	2.271431e-01	-2.958571e-11
2.429921874999996e-08	0.000000e+00	0.000000e+00	2.251454e-01	-2.958971e-11
2.433828124999996e-08	0.000000e+00	0.000000e+00	2.231825e-01	-2.959363e-11
2.437734374999996e-08	0.000000e+00	0.000000e+00	2.212536e-01	-2.959749e-11
2.441640624999996e-08	0.000000e+00	0.000000e+00	2.193577e-01	-2.960128e-11
2.445546874999996e-08	0.000000e+00	0.000000e+00	2.174940e-01	-2.960501e-11
2.449453124999996e-08	0.000000e+00	0.000000e+00	2.156618e-01	-2.960868e-11
2.453359374999996e-08	0.000000e+00	0.000000e+00	2.138601e-01	-2.961228e-11
2.457265624999996e-08	0.000000e+00	0.000000e+00	2.120883e-01	-2.961582e-11
2.461171874999996e-08	0.000000e+00	0.000000e+00	2.103456e-01	-2.961931e-11
2.465078124999996e-08	0.000000e+00	0.000000e+00	2.086314e-01	-2.962274e-11
2.468984374999996e-08	0.000000e+00	0.000000e+00	2.069448e-01	-2.962611e-11
2.472890624999996e-08	0.000000e+00	0.000000e+00	2.052853e-01	-2.962943e-11
2.476796874999996e-08	0.000000e+00	0.000000e+00	2.036522e-01	-2.963270e-11
2.480703124999996e-08	0.000000e+00	0.000000e+00	2.020449e-01	-2.963591e-11
2.484609374999996e-08	0.000000e+00	0.000000e+00	2.004628e-01	-2.963907e-11
2.488515624999996e-08	0.000000e+00	0.000000e+00	1.989052e-01	-2.964219e-11
2.492421874999996e-08	0.000000e+00	0.000000e+00	1.973717e-01	-2.964526e-11
2.496328124999995e-08	0.000000e+00	0.000000e+00	1.958616e-01	-2.964828e-11
2.500000000000000e-08	0.000000e+00	0.000000e+00	1.944631e-01	-2.965107e-11
2.500390625000000e-08	1.953125e-01	0.000000e+00	1.944644e-01	-3.814992e-07
2.501171875000000e-08	5.859375e-01	0.000000e+00	1.956572e-01	-3.433257e-06
2.502734375000000e-08	1.367188e+00	0.000000e+00	2.122930e-01	-1.869204e-05
2.505859375000000e-08	2.929688e+00	0.000000e+00	3.727379e-01	-4.286195e-05
2.508820350714996e-08	4.410175e+00	0.000000e+00	7.767692e-01	-3.478946e-06
2.510000000000000e-08	5.000000e+00	0.000000e+00	1.029138e+00	-1.399086e-11
2.510341916830762e-08	5.000000e+00	0.000000e+00	1.110402e+00	-1.390960e-11
2.511025750492286e-08	5.000000e+00	0.000000e+00	1.271616e+00	-1.374838e-11
2.512393417815334e-08	5.000000e+00	0.000000e+00	1.585290e+00	-1.343471e-11
2.515128752461429e-08	5.000000e+00	0.000000e+00	2.170354e+00	-1.284967e-11
2.519035002461429e-08	5.000000e+00	0.000000e+00	2.891867e+00	-1.212836e-11
2.522941252461429e-08	5.000000e+00	0.000000e+00	3.470151e+00	-1.154985e-11
2.526847502461429e-08	5.000000e+00	0.000000e+00	3.912536e+00	-1.110746e-11
2.530753752461428e-08	5.000000e+00	0.000000e+00	4.239134e+00	-1.078087e-11
2.534660002461428e-08	5.000000e+00	0.000000e+00	4.473799e+00	-1.054620e-11
2.538566252461428e-08	5.000000e+00	0.000000e+00	4.639108e+00	-1.038089e-11
2.542472502461428e-08	5.000000e+00	0.000000e+00	4.753971e+00	-1.026607e-11
2.546378752461428e-08	5.000000e+00	0.000000e+00	4.832990e+00	-1.018702e-11
2.550285002461428e-08	5.000000e+00	0.000000e+00	4.886935e+00	-1.013295e-11
2.554191252461428e-08	5.000000e+00	0.000000e+00	4.923595e+00	-1.009589e-11
2.558097502461428e-08	5.000000e+00	0.000000e+00	4.948432e+00	-1.007021e-11
2.562003752461428e-08	5.000000e+00	0.000000e+00	4.965225e+00	-1.005217e-11
2.565910002461428e-08	5.000000e+00	0.000000e+00	4.976562e+00	-1.003940e-11
2.569816252461428e-08	5.000000e+00	0.000000e+00	4.984209e+00	-1.003036e-11
2.573722502461428e-08	5.000000e+00	0.000000e+00	4.989364e+00	-1.002401e-11
2.577628752461428e-08	5.000000e+00	0.000000e+00	4.992837e+00	-1.001958e-11
2.581535002461428e-08	5.000000e+00	0.000000e+00	4.995177e+00	-1.001652e-11
2.585441252461428e-08	5.000000e+00	0.000000e+00	4.996752e+00	-1.001443e-11
2.589347502461428e-08	5.000000e+00	0.000000e+00	4.997813e+00	-1.001300e-11
2.593253752461428e-08	5.000000e+00	0.000000e+00	4.998528e+00	-1.001203e-11
2.597160002461428e-08	5.000000e+00	0.000000e+00	4.999009e+00	-1.001137e-11
2.601066252461428e-08	5.000000e+00	0.000000e+00	4.999333e+00	-1.001092e-11
2.604972502461428e-08	5.000000e+00	0.000000e+00	4.999551e+00	-1.001062e-11
2.608878752461428e-08	5.000000e+00	0.000000e+00	4.999698e+00	-1.001042e-11
2.612785002461428e-08	5.000000e+00	0.000000e+00	4.999796e+00	-1.001028e-11
2.616691252461428e-08	5.000000e+00	0.000000e+00	4.999863e+00	-1.001019e-11
2.620597502461428e-08	5.000000e+00	0.000000e+00	4.999907e+00	-1.001013e-11
2.624503752461428e-08	5.000000e+00	0.000000e+00	4.999938e+00	-1.001009e-11
2.628410002461428e-08	5.000000e+00	0.000000e+00	4.999958e+00	-1.001006e-11
2.632316252461428e-08	5.000000e+00	0.000000e+00	4.999972e+00	-1.001004e-11
2.636222502461427e-08	5.000000e+00	0.000000e+00	4.999981e+00	-1.001003e-11
2.640128752461427e-08	5.000000e+00	0.000000e+00	4.999987e+00	-1.001002e-11
2.644035002461427e-08	5.000000e+00	0.000000e+00	4.999991e+00	-1.001001e-11
2.647941252461427e-08	5.000000e+00	0.000000e+00	4.999994e+00	-1.001001e-11
2.651847502461427e-08	5.000000e+00	0.000000e+00	4.999996e+00	-1.001000e-11
2.655753752461427e-08	5.000000e+00	0.000000e+00	4.999997e+00	-1.001000e-11
2.659660002461427e-08	5.000000e+00	0.000000e+00	4.999998e+00	-1.001000e-11
2.663566252461427e-08	5.000000e+00	0.000000e+00	4.999999e+00	-1.001000e-11
2.667472502461427e-08	5.000000e+00	0.000000e+00	4.999999e+00	-1.001000e-11
2.671378752461427e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.675285002461427e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.679191252461427e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.683097502461427e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.687003752461427e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.690910002461427e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.694816252461427e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.698722502461427e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.702628752461427e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.706535002461427e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.710441252461427e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.714347502461427e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.718253752461427e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.722160002461427e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.726066252461427e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.729972502461427e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.733878752461427e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.737785002461427e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.741691252461426e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.745597502461426e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.749503752461426e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.753410002461426e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.757316252461426e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.761222502461426e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.765128752461426e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.769035002461426e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.772941252461426e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.776847502461426e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.780753752461426e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.784660002461426e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.788566252461426e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.792472502461426e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.796378752461426e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.800285002461426e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.804191252461426e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.808097502461426e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.812003752461426e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.815910002461426e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.819816252461426e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.823722502461426e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.827628752461426e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.831535002461426e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.835441252461426e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.839347502461426e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.843253752461426e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.847160002461425e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.851066252461425e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.854972502461425e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.858878752461425e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.862785002461425e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.866691252461425e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.870597502461425e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.874503752461425e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.878410002461425e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.882316252461425e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.886222502461425e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.890128752461425e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.894035002461425e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.897941252461425e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.901847502461425e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.905753752461425e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.909660002461425e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.913566252461425e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.917472502461425e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.921378752461425e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.925285002461425e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
2.929191252461425e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.001000e-11
